transaction_id,amount,transaction_type,merchant_risk_score,account_age_days,transactions_last_24h,failed_attempts_24h,device_trust_score,location_mismatch,international,hour,distance_from_home_km,previous_chargebacks,is_fraud
TXN104361,208.3,Online,0.672,3535,5,1,0.896,0,0,5,77.06,0,0
TXN104362,102.54,POS,0.662,2407,2,0,0.578,0,0,10,62.31,0,0
TXN104363,81.75,POS,0.73,2051,1,0,0.923,0,1,4,58.68,0,0
TXN104364,16.67,Online,0.494,3441,4,1,0.708,0,0,16,52.47,0,0
TXN104365,391.01,ATM,0.402,1045,0,1,0.518,0,0,20,6.84,0,0
TXN104366,232.37,ATM,0.307,2761,2,0,0.62,0,0,15,53.72,0,0
TXN104367,124.07,Bank Transfer,0.1,2853,5,0,0.312,0,0,3,34.42,1,0
TXN104368,129.38,Online,0.562,1369,5,0,0.612,1,1,9,6.46,0,1
TXN104369,309.87,Bank Transfer,0.473,3597,0,0,0.344,0,0,2,39.77,0,0
TXN104370,31.35,Bank Transfer,0.119,1099,0,0,0.498,1,0,22,59.89,0,0
TXN104371,82.28,ATM,0.268,3314,4,0,0.368,0,1,17,57.06,0,0
TXN104372,47.64,POS,0.787,97,4,1,0.499,0,0,2,35.44,0,0
TXN104373,872.63,Online,0.256,1096,4,2,0.874,0,0,16,49.69,0,0
TXN104374,356.26,ATM,0.426,1135,2,0,0.61,0,0,18,34.51,0,0
TXN104375,16.4,Bank Transfer,0.161,1283,4,0,0.144,0,0,19,37.63,0,0
TXN104376,32.66,POS,0.17,1610,2,0,0.728,0,0,20,1.51,0,0
TXN104377,130.02,POS,0.756,2762,5,0,0.695,0,0,1,4.63,0,0
TXN104378,92.53,POS,0.067,1586,3,0,0.181,0,0,23,13.56,1,0
TXN104379,39.47,POS,0.285,2195,0,0,0.381,0,0,8,63.77,0,0
TXN104380,1037.7,ATM,0.981,444,2,0,0.328,0,0,20,23.03,0,0
TXN104381,202.86,POS,0.476,72,4,1,0.514,1,1,7,25.88,0,1
TXN104382,238.61,POS,0.606,1457,4,0,0.444,0,0,8,94.12,1,1
TXN104383,74.29,Online,0.641,543,3,1,0.845,0,0,4,22.4,1,0
TXN104384,305.6,Online,0.196,425,1,0,0.452,0,0,16,7.38,0,0
TXN104385,101.45,POS,0.369,339,5,0,0.206,0,0,3,59.1,1,0
TXN104386,111.79,Online,0.401,1017,2,0,0.356,0,0,2,,0,0
TXN104387,273.42,Online,0.231,676,1,0,0.226,0,1,22,22.52,1,0
TXN104388,29.11,Bank Transfer,0.234,554,2,0,0.393,0,0,17,44.4,0,0
TXN104389,732.91,ATM,,1133,3,0,0.866,0,0,3,48.17,0,0
TXN104390,178.11,Bank Transfer,0.108,951,2,0,0.58,0,0,23,53.58,0,0
TXN104391,534.29,POS,0.129,3531,3,0,0.423,1,0,13,38.63,0,0
TXN104392,50.63,ATM,0.573,2343,1,1,0.907,0,0,0,93.37,0,0
TXN104393,58.96,Online,0.449,2478,0,1,0.513,0,1,0,28.25,1,0
TXN104394,46.44,Online,0.612,2514,1,1,0.759,0,0,6,25.94,0,0
TXN104395,190.62,Online,0.027,228,1,1,0.282,1,0,22,13.23,0,0
TXN104396,158.54,POS,0.705,1817,1,0,0.432,0,1,1,6.41,0,1
TXN104397,93.28,POS,0.85,2228,2,0,0.556,0,1,1,103.32,1,1
TXN104398,53.84,ATM,0.524,3429,1,1,0.561,1,0,6,14.57,0,0
TXN104399,41.82,ATM,0.841,1610,5,0,0.821,0,0,2,8.7,1,0
TXN104400,141.39,POS,0.4,1021,3,0,0.621,0,0,1,26.06,0,0
TXN104401,93.17,Online,0.079,2759,2,1,0.908,0,0,2,21.8,0,0
TXN104402,74.77,ATM,0.378,698,1,0,0.925,0,0,8,16.78,0,0
TXN104403,697.21,Online,0.446,3229,4,0,0.49,0,0,19,9.22,0,0
TXN104404,136.68,POS,0.866,1321,3,1,0.715,0,0,9,3.23,0,0
TXN104405,528.5,Bank Transfer,0.335,266,2,0,0.806,0,0,15,4.27,1,0
TXN104406,87.07,Online,0.315,1305,6,2,0.428,0,0,12,43.02,0,0
TXN104407,189.57,ATM,,3577,6,0,0.355,0,0,22,18.94,0,0
TXN104408,140.4,Online,0.251,1596,2,0,0.891,0,0,16,47.89,0,0
TXN104409,27.18,ATM,0.642,239,2,0,0.634,0,0,3,15.83,0,0
TXN104410,619.14,POS,0.327,1379,3,0,0.27,0,0,21,42.07,0,0
TXN104411,129.65,Bank Transfer,0.951,2681,5,0,0.62,0,0,5,37.02,0,0
TXN104412,313.07,POS,0.19,226,2,0,0.3,0,1,21,17.84,0,0
TXN104413,69.96,ATM,0.724,3299,5,0,0.517,0,1,10,51.55,0,1
TXN104414,125.86,Bank Transfer,0.55,2755,3,0,,0,0,2,29.03,0,0
TXN104415,62.37,Online,0.979,2751,1,0,0.847,0,0,18,7.88,0,0
TXN104416,510.81,Online,0.994,2755,2,1,0.463,0,0,23,30.61,0,1
TXN104417,202.64,POS,0.794,575,2,1,0.189,0,0,15,32.97,0,0
TXN104418,214.23,Online,0.103,2931,4,1,0.798,0,0,13,6.7,1,0
TXN104419,577.2,Online,0.469,782,2,2,0.698,0,1,4,33.68,2,0
TXN104420,471.7,POS,0.855,586,5,0,0.659,0,0,14,19.75,2,1
TXN104421,319.05,POS,0.638,179,7,1,0.378,0,0,18,50.93,0,0
TXN104422,35.81,Bank Transfer,0.879,549,1,0,0.14,0,0,5,47.27,1,0
TXN104423,74.02,POS,0.799,504,1,0,0.636,0,0,20,37.75,0,0
TXN104424,54.39,POS,0.313,3230,3,0,0.799,0,0,18,26.77,0,0
TXN104425,307.21,POS,0.195,250,2,0,0.373,0,0,23,21.76,0,0
TXN104426,176.03,Online,0.323,2373,3,1,0.716,0,1,0,17.6,0,1
TXN104427,36.95,Online,0.696,224,4,0,0.216,0,0,6,16.91,0,0
TXN104428,122.89,ATM,0.481,3509,2,0,0.757,0,0,5,29.72,0,0
TXN104429,33.31,Online,0.044,2064,2,1,0.869,0,0,12,47.53,0,0
TXN104430,140.73,POS,0.742,1893,4,1,0.45,0,0,19,19.74,0,0
TXN104431,28.35,Online,0.045,307,5,2,0.222,0,0,5,91.52,0,0
TXN104432,251.85,POS,0.409,3172,2,0,0.537,0,1,18,7.68,0,1
TXN104433,216.58,ATM,0.462,1568,3,0,0.626,0,0,5,14.42,0,0
TXN104434,1000.19,POS,0.503,536,6,2,0.204,0,0,20,56.06,0,1
TXN104435,346.5,POS,0.139,2598,5,1,0.275,0,1,13,60.99,1,0
TXN104436,97.23,Online,0.748,3447,5,0,0.158,0,0,11,41.26,1,0
TXN104437,336.32,POS,0.849,84,1,0,0.862,0,0,0,14.66,1,0
TXN104438,36.68,Online,0.698,760,4,1,0.442,0,0,7,50.56,0,0
TXN104439,56.69,Online,0.951,2342,5,0,0.601,0,1,3,53.44,0,0
TXN104440,207.09,Bank Transfer,0.258,255,2,1,0.722,1,0,17,60.5,0,1
TXN104441,17.15,POS,0.161,2771,3,0,0.328,0,0,11,47.58,0,0
TXN104442,143.0,Online,0.067,2238,8,0,0.789,0,0,20,16.11,0,0
TXN104443,53.5,ATM,0.722,1972,2,1,0.248,0,0,11,45.63,0,0
TXN104444,164.24,POS,0.162,1217,2,0,0.99,1,0,22,8.84,0,0
TXN104445,50.51,Online,0.938,1751,4,2,0.521,0,0,16,9.53,1,0
TXN104446,226.84,Bank Transfer,0.598,329,4,1,0.545,0,0,1,22.93,0,0
TXN104447,151.31,ATM,0.804,2675,6,0,0.6,0,0,3,29.7,0,1
TXN104448,602.07,Bank Transfer,0.435,2253,2,0,0.362,0,1,15,5.38,0,0
TXN104449,149.42,ATM,0.735,1947,2,1,0.51,0,1,20,42.73,0,0
TXN104450,68.81,Online,0.444,2866,3,0,0.136,0,1,15,24.7,0,0
TXN104451,115.94,Bank Transfer,0.539,1873,1,0,0.851,0,0,17,34.31,0,0
TXN104452,38.7,POS,0.774,1489,1,0,0.947,0,0,4,38.99,0,0
TXN104453,222.77,Online,0.238,2932,4,0,0.437,0,0,4,24.21,0,0
TXN104454,267.7,ATM,0.885,3414,3,2,0.86,0,0,20,6.05,0,1
TXN104455,1753.2,Bank Transfer,0.716,3061,4,0,0.681,0,0,8,9.59,1,0
TXN104456,79.69,Bank Transfer,0.747,1880,1,1,0.371,0,0,13,26.42,0,0
TXN104457,113.55,POS,0.238,1363,1,1,0.299,0,0,23,36.41,0,0
TXN104458,83.45,ATM,0.09,503,2,0,0.611,0,0,10,31.97,0,0
TXN104459,183.48,POS,0.073,1534,1,0,0.338,0,0,21,63.76,0,0
TXN104460,217.39,ATM,0.647,3040,0,0,0.715,0,1,8,17.47,0,0
TXN104461,140.7,Online,0.15,2928,7,1,0.335,0,1,3,35.06,0,0
TXN104462,439.8,POS,0.999,494,2,0,0.871,0,1,11,34.46,0,0
TXN104463,80.08,ATM,0.961,2002,5,0,0.883,0,0,19,27.68,0,1
TXN104464,397.89,Online,0.029,2452,3,0,0.543,0,0,6,55.92,0,0
TXN104465,254.3,Online,0.725,2516,5,0,0.625,0,1,3,15.2,0,1
TXN104466,146.64,Bank Transfer,0.261,3198,1,0,0.424,0,0,10,32.17,0,0
TXN104467,108.32,Online,0.341,302,5,0,0.889,0,0,12,,0,0
TXN104468,1680.2,Online,0.24,1712,4,0,0.899,0,0,18,30.57,0,0
TXN104469,65.56,POS,0.831,375,2,0,0.66,0,0,18,72.69,0,0
TXN104470,199.92,POS,0.894,2654,3,0,0.208,0,0,0,74.58,0,0
TXN104471,70.09,POS,0.04,1955,3,0,0.564,0,0,20,21.2,0,0
TXN104472,885.03,POS,0.27,1595,2,0,0.72,0,0,2,24.1,0,0
TXN104473,360.26,POS,0.449,2995,4,1,0.94,1,0,4,15.88,0,0
TXN104474,75.31,Online,0.522,3093,1,1,0.94,0,0,2,10.83,0,0
TXN104475,247.79,Online,0.088,1175,2,0,0.802,0,0,4,25.44,0,0
TXN104476,192.04,POS,0.83,2982,2,0,0.111,0,0,17,62.54,0,1
TXN104477,88.53,Online,0.934,3507,1,0,0.468,0,0,16,5.25,0,0
TXN104478,316.77,Bank Transfer,0.403,217,1,0,0.94,0,0,2,60.77,0,0
TXN104479,219.05,POS,0.857,2782,3,0,0.439,0,0,20,57.15,0,0
TXN104480,184.14,Online,0.676,448,4,0,0.645,0,0,9,15.53,0,0
TXN104481,142.32,POS,0.592,2859,2,0,0.849,0,0,18,36.62,0,0
TXN104482,228.39,Online,0.819,2490,2,1,0.282,0,0,3,19.74,0,0
TXN104483,186.68,ATM,0.473,3049,2,1,0.277,0,0,23,61.22,0,0
TXN104484,157.45,POS,0.548,2108,2,1,0.933,0,0,0,64.14,0,0
TXN104485,78.18,POS,0.275,951,3,0,0.854,0,0,0,9.59,0,0
TXN104486,807.36,Bank Transfer,0.712,2547,6,2,0.492,0,1,21,15.64,1,1
TXN104487,51.91,POS,0.159,1225,3,0,0.926,0,0,1,30.37,0,0
TXN104488,227.61,ATM,0.243,142,1,0,0.607,0,1,22,26.48,0,0
TXN104489,107.74,Online,0.48,458,6,0,0.297,0,0,23,70.91,0,1
TXN104490,862.25,POS,0.385,3180,4,0,0.418,0,1,23,27.81,0,0
TXN104491,60.13,ATM,0.24,1406,2,0,0.833,0,1,10,13.71,0,0
TXN104492,71.15,Online,0.192,551,3,0,0.593,0,0,15,31.77,0,0
TXN104493,56.27,POS,0.861,159,1,0,0.124,0,1,17,34.82,0,0
TXN104494,205.09,Bank Transfer,0.591,179,1,0,0.559,0,0,12,13.88,1,0
TXN104495,37.6,Online,0.377,2750,4,0,0.112,0,0,3,14.41,0,1
TXN104496,91.97,ATM,0.846,502,4,0,0.249,0,0,15,37.31,2,1
TXN104497,17.25,POS,0.825,2935,2,0,0.688,0,0,8,49.76,0,0
TXN104498,188.75,POS,0.111,2054,3,0,0.661,0,0,13,69.24,0,0
TXN104499,90.0,ATM,0.567,803,2,0,0.588,0,0,23,16.68,0,0
TXN104500,33.51,Online,0.306,3290,4,0,0.658,0,0,8,20.21,0,0
TXN104501,439.49,POS,0.541,1803,1,0,0.471,0,0,18,29.13,0,0
TXN104502,40.14,ATM,0.718,1457,1,1,0.106,0,1,0,13.39,0,1
TXN104503,329.29,Online,0.009,2462,2,1,0.693,1,0,19,25.4,0,0
TXN104504,73.62,POS,0.514,2411,2,1,0.749,0,1,14,17.24,0,0
TXN104505,736.25,ATM,0.292,2717,2,0,0.605,0,0,11,49.66,0,0
TXN104506,314.05,Online,0.534,2254,0,0,0.647,0,1,9,20.94,0,0
TXN104507,54.16,Online,0.11,3539,3,0,0.267,0,0,3,52.94,0,0
TXN104508,59.32,ATM,0.818,1535,1,1,0.327,0,0,13,25.48,0,0
TXN104509,271.92,Online,0.544,756,1,0,0.587,0,0,22,9.92,0,0
TXN104510,114.16,Bank Transfer,0.211,489,2,0,0.36,0,0,16,8.46,0,0
TXN104511,125.29,ATM,0.77,923,2,0,0.302,1,0,0,82.86,0,1
TXN104512,529.66,POS,0.038,2829,2,0,0.803,0,1,1,34.08,0,0
TXN104513,70.2,Online,0.593,3121,0,0,0.654,0,0,21,12.97,0,0
TXN104514,162.6,Bank Transfer,0.502,1086,7,0,0.192,0,0,0,27.2,0,0
TXN104515,385.53,Bank Transfer,0.04,381,6,1,0.855,1,0,5,44.57,1,0
TXN104516,333.32,POS,0.25,2637,5,2,0.58,0,1,10,16.19,0,0
TXN104517,126.52,POS,,2874,1,0,0.776,0,0,23,13.25,1,0
TXN104518,111.17,POS,0.732,229,1,0,0.593,0,0,9,16.36,0,0
TXN104519,26.08,Bank Transfer,0.706,512,3,1,0.527,0,0,2,25.93,0,0
TXN104520,51.61,Bank Transfer,0.089,1243,0,0,0.74,0,0,23,23.06,0,0
TXN104521,204.05,ATM,0.109,1711,2,1,0.526,0,0,0,13.34,0,0
TXN104522,129.3,POS,0.88,430,5,1,0.677,0,0,6,88.43,0,0
TXN104523,159.96,Bank Transfer,0.201,2173,2,0,0.611,0,0,1,19.3,0,0
TXN104524,419.58,POS,0.304,1828,3,0,0.745,0,1,13,42.99,0,0
TXN104525,45.27,Online,0.684,2809,3,0,0.805,0,0,7,57.32,0,0
TXN104526,117.19,POS,0.061,3479,2,1,0.737,0,1,3,33.03,0,0
TXN104527,179.24,Online,0.948,444,2,0,0.93,0,0,20,25.23,0,0
TXN104528,73.39,Online,0.023,1667,2,0,0.946,0,1,15,11.35,0,0
TXN104529,621.09,POS,0.849,3013,0,1,0.198,0,0,12,6.44,0,0
TXN104530,368.19,POS,0.361,63,3,0,0.649,0,0,15,22.29,1,0
TXN104531,198.37,ATM,0.15,3109,1,0,0.624,0,0,6,33.8,0,0
TXN104532,892.68,POS,0.377,1465,2,0,0.142,0,1,13,42.02,0,0
TXN104533,33.15,Online,0.973,2902,4,0,0.446,0,1,5,27.7,0,1
TXN104534,147.27,POS,0.529,2206,4,0,0.339,0,0,6,56.37,1,1
TXN104535,214.08,POS,0.059,3423,5,0,0.478,0,0,1,40.11,0,0
TXN104536,59.47,POS,0.942,574,2,0,0.794,0,0,23,39.74,0,0
TXN104537,200.48,Online,0.144,3187,3,0,0.361,0,0,22,40.86,0,0
TXN104538,49.08,Online,0.055,2080,0,0,0.932,0,0,16,15.91,0,0
TXN104539,296.06,POS,0.045,2810,5,0,0.892,0,1,12,50.63,0,0
TXN104540,427.45,ATM,0.826,2828,3,1,0.67,0,0,16,31.06,0,0
TXN104541,194.87,POS,0.153,2127,3,0,0.988,0,0,19,13.11,0,0
TXN104542,23.27,ATM,0.179,1668,5,0,0.113,0,0,4,8.63,0,0
TXN104543,56.44,POS,0.944,2957,5,1,0.416,0,1,4,57.85,0,1
TXN104544,261.05,Bank Transfer,0.612,1861,4,1,0.323,0,1,15,39.06,0,1
TXN104545,151.59,POS,0.285,3560,0,0,0.228,0,0,22,11.13,0,0
TXN104546,10.03,Online,0.586,2443,2,0,0.791,1,0,16,33.34,0,0
TXN104547,514.31,Online,0.243,2337,3,0,0.559,0,0,5,58.6,0,0
TXN104548,170.15,Online,0.494,2139,3,0,0.931,0,0,10,12.49,0,0
TXN104549,65.43,ATM,0.335,908,3,1,0.457,0,0,3,4.84,0,0
TXN104550,401.4,POS,0.623,2740,4,2,0.963,0,0,0,8.39,0,0
TXN104551,75.37,Online,0.759,927,2,1,0.675,0,0,13,78.15,0,0
TXN104552,74.56,Bank Transfer,0.349,2257,6,1,0.431,0,0,11,4.4,0,0
TXN104553,212.37,Bank Transfer,0.144,2911,5,0,0.685,0,0,2,8.2,0,0
TXN104554,880.98,Online,0.356,1662,6,0,0.899,0,0,13,36.48,0,0
TXN104555,752.64,Online,0.758,3611,6,0,0.15,0,0,17,15.24,0,0
TXN104556,212.66,ATM,0.787,622,1,1,0.492,0,0,21,40.06,0,0
TXN104557,235.66,ATM,0.786,791,3,1,0.147,0,0,22,31.41,0,0
TXN104558,327.5,Bank Transfer,0.975,1127,5,0,0.662,0,0,11,42.38,0,0
TXN104559,42.23,ATM,0.825,3541,3,0,0.111,0,1,14,32.36,0,0
TXN104560,282.63,Online,0.969,1963,7,0,0.562,0,1,6,30.04,0,1
TXN104561,71.23,Online,0.627,1001,3,0,0.277,0,0,17,5.76,0,0
TXN104562,204.07,Online,0.229,3525,1,0,0.277,0,0,11,0.73,0,0
TXN104563,118.22,POS,0.608,1524,2,0,0.767,1,0,9,91.21,0,0
TXN104564,244.99,ATM,0.198,994,3,0,0.253,0,1,19,17.22,0,0
TXN104565,167.02,Online,0.085,3317,7,0,0.152,0,0,11,55.37,0,0
TXN104566,6.87,POS,0.301,589,4,0,0.449,0,1,9,21.22,0,0
TXN104567,177.49,Online,0.363,3511,4,0,0.503,0,0,4,70.62,1,0
TXN104568,282.07,POS,0.709,195,1,0,0.415,0,0,14,38.46,0,0
TXN104569,231.81,POS,0.363,2082,5,0,0.565,0,0,9,50.34,0,0
TXN104570,133.94,Online,0.003,2138,4,1,0.428,0,0,5,14.67,0,0
TXN104571,766.75,ATM,0.917,3469,3,0,0.366,0,0,13,67.53,0,0
TXN104572,202.63,Online,0.589,3395,5,1,0.555,0,1,1,13.66,0,0
TXN104573,229.91,POS,0.211,3079,2,1,0.128,0,1,8,16.86,0,0
TXN104574,421.78,Online,0.252,3345,3,1,0.119,0,0,10,75.61,0,1
TXN104575,213.28,POS,0.124,3166,3,1,0.886,0,1,15,18.99,0,0
TXN104576,60.46,Bank Transfer,0.907,1886,4,1,0.698,0,0,23,2.63,0,0
TXN104577,12.96,POS,0.23,3173,5,0,0.409,0,0,10,2.27,0,0
TXN104578,92.1,Bank Transfer,0.941,2821,3,0,0.416,0,0,18,8.18,0,0
TXN104579,317.65,POS,0.264,1428,3,0,0.421,1,0,13,32.19,0,0
TXN104580,104.26,POS,0.799,3216,1,0,0.879,0,0,8,6.58,0,0
TXN104581,330.69,Online,0.01,141,3,0,0.975,0,0,0,25.78,0,0
TXN104582,172.21,ATM,0.483,402,5,0,0.37,0,1,10,17.83,0,0
TXN104583,538.11,Bank Transfer,0.369,626,0,1,0.729,0,0,21,13.34,1,0
TXN104584,110.47,Online,0.335,1966,3,1,0.324,0,1,13,26.32,0,0
TXN104585,236.89,POS,0.992,299,3,1,0.763,0,0,3,37.78,0,0
TXN104586,246.14,POS,0.721,844,2,0,0.956,0,1,17,22.69,0,0
TXN104587,666.21,Online,,907,3,0,0.133,0,0,18,10.5,0,0
TXN104588,26.93,Online,0.752,908,2,0,0.158,0,0,3,45.49,0,1
TXN104589,93.84,Bank Transfer,0.13,230,3,0,0.817,0,0,17,18.48,0,0
TXN104590,346.72,Online,0.926,842,5,0,0.507,0,0,0,32.01,0,1
TXN104591,696.38,ATM,0.426,1032,6,0,0.6,0,0,11,87.57,0,0
TXN104592,188.68,ATM,0.191,2776,1,0,0.451,0,0,21,20.37,0,0
TXN104593,110.75,POS,0.273,2162,1,0,0.149,0,0,1,37.02,0,0
TXN104594,316.44,Online,0.155,1169,1,0,0.462,0,1,8,12.99,0,0
TXN104595,353.79,Bank Transfer,0.931,540,5,3,0.234,0,0,13,19.33,1,0
TXN104596,103.58,Online,0.306,1888,2,0,0.392,0,0,16,36.86,0,0
TXN104597,206.5,Online,0.143,1172,5,1,0.255,0,0,4,6.56,0,0
TXN104598,483.25,Bank Transfer,0.813,2553,3,1,0.87,0,0,2,68.19,1,0
TXN104599,982.85,POS,0.213,841,2,1,0.325,0,0,19,30.87,0,0
TXN104600,311.88,Bank Transfer,0.094,3638,3,0,0.626,0,0,20,45.48,0,0
TXN104601,155.11,Online,0.668,374,4,0,0.987,0,0,12,10.47,0,0
TXN104602,140.6,Online,0.007,3052,1,1,0.991,0,0,23,9.68,2,0
TXN104603,259.15,POS,0.832,2477,2,1,0.689,0,1,10,20.6,0,1
TXN104604,132.2,Online,0.563,2466,1,0,0.378,0,0,17,28.89,0,0
TXN104605,179.4,POS,0.247,3262,1,0,0.554,0,0,16,73.58,0,0
TXN104606,51.53,POS,0.474,1664,3,0,0.556,0,0,3,46.59,0,0
TXN104607,542.97,Online,0.262,2621,5,2,0.889,0,1,23,57.99,0,0
TXN104608,47.46,POS,0.533,1942,0,0,0.746,0,0,1,19.86,0,0
TXN104609,96.34,Online,0.572,2506,0,0,0.895,0,0,12,15.21,0,0
TXN104610,163.63,POS,0.772,2031,1,0,0.114,0,0,21,28.76,0,0
TXN104611,1086.79,POS,0.466,3588,1,0,0.976,0,1,21,4.53,0,0
TXN104612,97.25,POS,0.787,1200,6,0,0.715,1,0,12,13.09,0,0
TXN104613,76.25,Online,0.069,2677,1,2,0.937,0,0,0,113.85,0,0
TXN104614,85.56,POS,0.921,631,3,0,0.812,0,0,16,49.46,0,0
TXN104615,779.69,POS,0.186,200,6,0,0.734,0,0,12,31.09,0,0
TXN104616,8.91,Online,0.837,2576,5,1,0.166,1,0,11,3.77,0,0
TXN104617,54.45,ATM,0.495,820,1,0,0.23,0,1,4,55.81,0,0
TXN104618,2278.54,Online,0.105,86,3,0,,0,0,13,,0,0
TXN104619,267.97,POS,0.36,2337,4,1,0.542,0,0,20,59.53,0,0
TXN104620,49.11,ATM,0.918,2244,8,0,0.796,0,0,17,24.48,0,0
TXN104621,142.32,Online,0.835,2343,3,1,0.312,1,0,8,21.23,0,0
TXN104622,158.77,Online,0.722,1673,3,1,0.982,0,1,21,17.53,0,1
TXN104623,345.89,POS,0.38,3044,0,0,0.698,0,1,12,16.06,0,0
TXN104624,934.02,POS,0.589,76,0,1,0.766,0,0,19,20.17,0,0
TXN104625,218.89,Online,0.232,604,5,0,0.911,0,0,20,31.85,0,0
TXN104626,86.51,POS,0.648,1392,5,0,0.562,0,0,6,91.99,0,0
TXN104627,326.06,Online,0.261,3582,2,0,0.231,0,0,22,2.17,0,0
TXN104628,73.83,POS,0.829,2638,1,0,0.485,0,0,1,19.24,0,0
TXN104629,52.81,POS,0.704,1898,5,0,0.577,0,1,3,47.25,0,0
TXN104630,25.54,POS,0.386,3466,7,0,0.974,0,0,14,36.28,0,0
TXN104631,31.03,POS,0.659,3361,5,0,0.165,0,0,4,18.53,0,0
TXN104632,60.56,Online,0.325,410,4,0,0.396,0,0,0,31.6,0,0
TXN104633,45.71,POS,0.156,1946,2,0,0.771,0,0,15,11.39,0,0
TXN104634,203.01,Online,0.235,3473,3,0,0.735,0,0,13,48.64,0,0
TXN104635,44.73,POS,0.272,706,2,0,0.852,0,0,22,35.78,1,0
TXN104636,6.4,Online,0.227,601,0,1,0.962,0,0,3,23.65,0,0
TXN104637,52.25,Bank Transfer,0.678,1300,4,0,0.608,0,0,6,48.08,0,0
TXN104638,92.59,Bank Transfer,0.74,3537,2,0,0.869,0,0,5,44.19,0,0
TXN104639,81.01,Online,0.457,830,3,0,0.966,0,1,9,58.46,0,0
TXN104640,678.26,Online,0.988,2330,2,0,0.217,0,0,11,35.7,0,0
TXN104641,80.36,Online,0.891,986,3,0,0.629,0,0,4,62.07,0,0
TXN104642,358.14,Bank Transfer,0.087,2697,1,0,0.509,0,0,18,47.73,0,0
TXN104643,145.62,Online,0.46,3253,4,1,0.794,0,1,21,1.36,0,0
TXN104644,142.27,POS,0.908,177,2,0,0.28,0,0,18,8.84,0,0
TXN104645,64.37,ATM,0.22,1396,2,0,0.873,1,1,20,36.71,0,0
TXN104646,139.94,POS,0.378,2125,3,0,0.502,0,0,20,34.51,1,0
TXN104647,69.06,ATM,0.947,691,4,0,0.429,0,0,14,66.55,0,0
TXN104648,175.92,POS,0.776,2328,4,0,0.745,0,0,0,34.73,0,0
TXN104649,117.18,POS,0.832,1349,0,1,0.398,0,0,3,11.22,0,0
TXN104650,57.71,ATM,0.879,157,2,0,0.901,0,0,10,12.48,0,0
TXN104651,400.17,Online,0.171,2264,2,0,0.888,0,0,14,56.85,0,0
TXN104652,227.43,Online,0.699,167,0,0,0.129,0,0,10,36.9,0,0
TXN104653,94.82,ATM,0.803,757,5,1,0.265,0,0,13,33.61,1,1
TXN104654,171.66,ATM,0.226,622,4,0,0.763,0,0,4,14.83,0,0
TXN104655,136.48,Online,0.043,214,3,0,0.586,0,0,9,33.17,0,0
TXN104656,62.33,Bank Transfer,0.178,1518,6,0,0.174,0,1,20,35.84,0,0
TXN104657,159.25,POS,0.741,3187,4,0,0.469,0,1,4,13.51,0,1
TXN104658,79.76,POS,0.694,1136,2,0,0.132,0,0,3,9.92,0,1
TXN104659,57.69,ATM,0.892,895,0,0,0.333,0,1,23,60.13,0,1
TXN104660,29.29,Online,0.317,2951,2,1,0.258,0,0,16,49.96,0,0
TXN104661,103.69,Bank Transfer,0.622,3419,2,0,0.844,0,0,13,28.45,0,0
TXN104662,261.64,POS,0.027,1120,2,0,0.871,0,0,22,20.49,0,0
TXN104663,74.09,POS,0.935,200,6,0,0.843,0,0,11,51.53,0,0
TXN104664,1845.87,POS,0.554,2783,4,0,0.124,0,0,17,,0,0
TXN104665,359.85,Online,0.748,2386,1,1,0.773,0,0,4,17.28,0,0
TXN104666,546.94,ATM,0.284,3640,2,1,0.645,0,0,22,6.5,0,0
TXN104667,328.73,Online,0.082,2438,4,0,0.718,0,0,18,16.97,1,0
TXN104668,946.59,POS,0.063,3395,2,0,0.143,0,0,21,14.34,0,0
TXN104669,67.56,POS,0.815,594,4,0,0.286,0,0,23,27.27,0,0
TXN104670,11.46,POS,0.152,626,5,0,0.288,0,0,0,30.52,2,0
TXN104671,95.0,Online,0.824,2438,8,0,0.246,0,0,21,9.48,0,0
TXN104672,259.36,Online,0.265,2737,3,1,0.616,0,0,3,26.45,2,0
TXN104673,172.69,POS,0.541,1433,3,1,0.401,0,0,21,60.95,1,0
TXN104674,195.48,Online,0.262,1590,1,1,0.512,0,0,11,46.09,2,0
TXN104675,556.08,Online,0.05,1412,3,1,0.747,0,0,7,17.13,0,0
TXN104676,217.47,POS,0.542,203,1,0,0.59,0,0,10,21.85,0,0
TXN104677,329.94,Online,0.367,3206,4,0,0.51,0,0,4,39.79,0,0
TXN104678,58.0,Online,0.435,3314,3,0,0.918,0,0,0,37.63,0,0
TXN104679,49.63,Online,0.602,3477,2,0,0.674,0,0,20,8.74,1,0
TXN104680,745.54,POS,0.314,1855,4,0,0.718,0,0,9,2.84,0,0
TXN104681,164.17,POS,0.564,645,1,0,0.262,0,0,4,55.44,0,1
TXN104682,79.58,ATM,0.658,1492,4,0,0.643,0,1,19,46.57,0,0
TXN104683,79.73,POS,0.09,2506,1,1,0.564,0,0,3,111.06,0,0
TXN104684,77.55,ATM,0.35,657,2,1,0.949,0,0,3,15.74,0,0
TXN104685,73.04,Online,0.09,590,2,1,0.767,0,0,9,16.22,0,0
TXN104686,41.13,Online,0.007,3622,4,0,0.855,0,0,16,26.09,0,0
TXN104687,33.1,ATM,0.051,156,4,0,0.692,0,1,22,31.13,0,0
